/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0000: ,.comment,.debug_aranges,.debug_info,.debug_abbrev,.debug_line,.debug_frame,.debug_str,.debug_loc,avrtestFocus.c,__tmp_reg__,__zero_reg__,_exit.o,,__vectors,__vector_default,__heap_end JMP 68 __trampolines_start,__trampolines_end,__dtors_end,__init,__ctors_start,__dtors_start,__ctors_end 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0000: ,.comment,.debug_aranges,.debug_info,.debug_abbrev,.debug_line,.debug_frame,.debug_str,.debug_loc,avrtestFocus.c,__tmp_reg__,__zero_reg__,_exit.o,,__vectors,__vector_default,__heap_end CPU-waitstate
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0000: ,.comment,.debug_aranges,.debug_info,.debug_abbrev,.debug_line,.debug_frame,.debug_str,.debug_loc,avrtestFocus.c,__tmp_reg__,__zero_reg__,_exit.o,,__vectors,__vector_default,__heap_end CPU-waitstate
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0068: __trampolines_start,__trampolines_end,__dtors_end,__init,__ctors_start,__dtors_start,__ctors_end EOR R1, R1 SREG=[------Z-] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x006a: __trampolines_start,__trampolines_end,__dtors_end,__init,__ctors_start,__dtors_start,__ctors_end+0x1 OUT 0x3f, R1 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x006c: __trampolines_start,__trampolines_end,__dtors_end,__init,__ctors_start,__dtors_start,__ctors_end+0x2 LDI R28, 0xff 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x006e: __trampolines_start,__trampolines_end,__dtors_end,__init,__ctors_start,__dtors_start,__ctors_end+0x3 LDI R29, 0x08 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0070: __trampolines_start,__trampolines_end,__dtors_end,__init,__ctors_start,__dtors_start,__ctors_end+0x4 OUT 0x3e, R29 SP=0x800 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0072: __trampolines_start,__trampolines_end,__dtors_end,__init,__ctors_start,__dtors_start,__ctors_end+0x5 OUT 0x3d, R28 SP=0x8ff 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0074: __do_copy_data                 LDI R17, 0x01 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0168: __utoa_common+0xa              SUBI R21, 0x10 SREG=[---S-N--] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x016a: __utoa_common+0xb              BRNE ->0xffee __data_load_end+0x7c           
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x016a: __utoa_common+0xb              CPU-waitstate
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x015a: __utoa_common+0x3              ADD R24, R24 SREG=[--------] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x015c: __utoa_common+0x4              ADC R25, R25 SREG=[------Z-] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x015e: __utoa_common+0x5              ADC R26, R26 SREG=[------Z-] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0160: __utoa_common+0x6              CP R26, R20 SREG=[---S-N-C] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0162: __utoa_common+0x7              BRCS ->0x0004 __data_load_end+0x8a           
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0162: __utoa_common+0x7              CPU-waitstate
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0168: __utoa_common+0xa              SUBI R21, 0x10 SREG=[---S-N--] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x016a: __utoa_common+0xb              BRNE ->0xffee __data_load_end+0x7c           
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x016a: __utoa_common+0xb              CPU-waitstate
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x015a: __utoa_common+0x3              ADD R24, R24 SREG=[--------] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x015c: __utoa_common+0x4              ADC R25, R25 SREG=[------Z-] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x015e: __utoa_common+0x5              ADC R26, R26 SREG=[------Z-] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0160: __utoa_common+0x6              CP R26, R20 SREG=[---S-N-C] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0162: __utoa_common+0x7              BRCS ->0x0004 __data_load_end+0x8a           
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0162: __utoa_common+0x7              CPU-waitstate
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0168: __utoa_common+0xa              SUBI R21, 0x10 SREG=[---S-N--] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x016a: __utoa_common+0xb              BRNE ->0xffee __data_load_end+0x7c           
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x016a: __utoa_common+0xb              CPU-waitstate
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x015a: __utoa_common+0x3              ADD R24, R24 SREG=[----VN--] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x015c: __utoa_common+0x4              ADC R25, R25 SREG=[------Z-] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x015e: __utoa_common+0x5              ADC R26, R26 SREG=[------Z-] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0160: __utoa_common+0x6              CP R26, R20 SREG=[---S-N-C] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0162: __utoa_common+0x7              BRCS ->0x0004 __data_load_end+0x8a           
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0162: __utoa_common+0x7              CPU-waitstate
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0168: __utoa_common+0xa              SUBI R21, 0x10 SREG=[---S-N--] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x016a: __utoa_common+0xb              BRNE ->0xffee __data_load_end+0x7c           
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x016a: __utoa_common+0xb              CPU-waitstate
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x015a: __utoa_common+0x3              ADD R24, R24 SREG=[---SV-ZC] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x015c: __utoa_common+0x4              ADC R25, R25 SREG=[--------] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x015e: __utoa_common+0x5              ADC R26, R26 SREG=[------Z-] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0160: __utoa_common+0x6              CP R26, R20 SREG=[---S-N-C] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0162: __utoa_common+0x7              BRCS ->0x0004 __data_load_end+0x8a           
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0162: __utoa_common+0x7              CPU-waitstate
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0168: __utoa_common+0xa              SUBI R21, 0x10 SREG=[---S-N--] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x016a: __utoa_common+0xb              BRNE ->0xffee __data_load_end+0x7c           
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x016a: __utoa_common+0xb              CPU-waitstate
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x015a: __utoa_common+0x3              ADD R24, R24 SREG=[------Z-] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x015c: __utoa_common+0x4              ADC R25, R25 SREG=[--------] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x015e: __utoa_common+0x5              ADC R26, R26 SREG=[------Z-] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0160: __utoa_common+0x6              CP R26, R20 SREG=[---S-N-C] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0162: __utoa_common+0x7              BRCS ->0x0004 __data_load_end+0x8a           
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0162: __utoa_common+0x7              CPU-waitstate
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0168: __utoa_common+0xa              SUBI R21, 0x10 SREG=[---S-N--] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x016a: __utoa_common+0xb              BRNE ->0xffee __data_load_end+0x7c           
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x016a: __utoa_common+0xb              CPU-waitstate
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x015a: __utoa_common+0x3              ADD R24, R24 SREG=[------Z-] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x015c: __utoa_common+0x4              ADC R25, R25 SREG=[--------] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x015e: __utoa_common+0x5              ADC R26, R26 SREG=[------Z-] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0160: __utoa_common+0x6              CP R26, R20 SREG=[---S-N-C] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0162: __utoa_common+0x7              BRCS ->0x0004 __data_load_end+0x8a           
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0162: __utoa_common+0x7              CPU-waitstate
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0168: __utoa_common+0xa              SUBI R21, 0x10 SREG=[---SV---] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x016a: __utoa_common+0xb              BRNE ->0xffee __data_load_end+0x7c           
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x016a: __utoa_common+0xb              CPU-waitstate
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x015a: __utoa_common+0x3              ADD R24, R24 SREG=[------Z-] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x015c: __utoa_common+0x4              ADC R25, R25 SREG=[--------] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x015e: __utoa_common+0x5              ADC R26, R26 SREG=[------Z-] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0160: __utoa_common+0x6              CP R26, R20 SREG=[---S-N-C] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0162: __utoa_common+0x7              BRCS ->0x0004 __data_load_end+0x8a           
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0162: __utoa_common+0x7              CPU-waitstate
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0168: __utoa_common+0xa              SUBI R21, 0x10 SREG=[--------] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x016a: __utoa_common+0xb              BRNE ->0xffee __data_load_end+0x7c           
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x016a: __utoa_common+0xb              CPU-waitstate
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x015a: __utoa_common+0x3              ADD R24, R24 SREG=[------Z-] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x015c: __utoa_common+0x4              ADC R25, R25 SREG=[--H-----] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x015e: __utoa_common+0x5              ADC R26, R26 SREG=[------Z-] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0160: __utoa_common+0x6              CP R26, R20 SREG=[---S-N-C] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0162: __utoa_common+0x7              BRCS ->0x0004 __data_load_end+0x8a           
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0162: __utoa_common+0x7              CPU-waitstate
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0168: __utoa_common+0xa              SUBI R21, 0x10 SREG=[--------] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x016a: __utoa_common+0xb              BRNE ->0xffee __data_load_end+0x7c           
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x016a: __utoa_common+0xb              CPU-waitstate
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x015a: __utoa_common+0x3              ADD R24, R24 SREG=[------Z-] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x015c: __utoa_common+0x4              ADC R25, R25 SREG=[--------] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x015e: __utoa_common+0x5              ADC R26, R26 SREG=[------Z-] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0160: __utoa_common+0x6              CP R26, R20 SREG=[---S-N-C] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0162: __utoa_common+0x7              BRCS ->0x0004 __data_load_end+0x8a           
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0162: __utoa_common+0x7              CPU-waitstate
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0168: __utoa_common+0xa              SUBI R21, 0x10 SREG=[--------] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x016a: __utoa_common+0xb              BRNE ->0xffee __data_load_end+0x7c           
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x016a: __utoa_common+0xb              CPU-waitstate
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x015a: __utoa_common+0x3              ADD R24, R24 SREG=[------Z-] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x015c: __utoa_common+0x4              ADC R25, R25 SREG=[--------] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x015e: __utoa_common+0x5              ADC R26, R26 SREG=[------Z-] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0160: __utoa_common+0x6              CP R26, R20 SREG=[---S-N-C] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0162: __utoa_common+0x7              BRCS ->0x0004 __data_load_end+0x8a           
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0162: __utoa_common+0x7              CPU-waitstate
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0168: __utoa_common+0xa              SUBI R21, 0x10 SREG=[--------] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x016a: __utoa_common+0xb              BRNE ->0xffee __data_load_end+0x7c           
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x016a: __utoa_common+0xb              CPU-waitstate
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x015a: __utoa_common+0x3              ADD R24, R24 SREG=[------Z-] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x015c: __utoa_common+0x4              ADC R25, R25 SREG=[----VN--] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x015e: __utoa_common+0x5              ADC R26, R26 SREG=[------Z-] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0160: __utoa_common+0x6              CP R26, R20 SREG=[---S-N-C] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0162: __utoa_common+0x7              BRCS ->0x0004 __data_load_end+0x8a           
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0162: __utoa_common+0x7              CPU-waitstate
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0168: __utoa_common+0xa              SUBI R21, 0x10 SREG=[--------] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x016a: __utoa_common+0xb              BRNE ->0xffee __data_load_end+0x7c           
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x016a: __utoa_common+0xb              CPU-waitstate
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x015a: __utoa_common+0x3              ADD R24, R24 SREG=[------Z-] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x015c: __utoa_common+0x4              ADC R25, R25 SREG=[---SV-ZC] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x015e: __utoa_common+0x5              ADC R26, R26 SREG=[--------] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0160: __utoa_common+0x6              CP R26, R20 SREG=[---S-N-C] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0162: __utoa_common+0x7              BRCS ->0x0004 __data_load_end+0x8a           
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0162: __utoa_common+0x7              CPU-waitstate
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0168: __utoa_common+0xa              SUBI R21, 0x10 SREG=[--------] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x016a: __utoa_common+0xb              BRNE ->0xffee __data_load_end+0x7c           
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x016a: __utoa_common+0xb              CPU-waitstate
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x015a: __utoa_common+0x3              ADD R24, R24 SREG=[------Z-] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x015c: __utoa_common+0x4              ADC R25, R25 SREG=[------Z-] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x015e: __utoa_common+0x5              ADC R26, R26 SREG=[--------] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0160: __utoa_common+0x6              CP R26, R20 SREG=[---S-N-C] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0162: __utoa_common+0x7              BRCS ->0x0004 __data_load_end+0x8a           
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0162: __utoa_common+0x7              CPU-waitstate
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0168: __utoa_common+0xa              SUBI R21, 0x10 SREG=[------Z-] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x016a: __utoa_common+0xb              BRNE ->0xffee __data_load_end+0x8e           
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x016c: __utoa_common+0xc              SUBI R26, 0xd0 SREG=[-------C] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x016e: __utoa_common+0xd              CPI R26, 0x3a SREG=[--HS-N-C] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0170: __utoa_common+0xe              BRCS ->0x0002 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0170: __utoa_common+0xe              CPU-waitstate
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0174: __utoa_common+0x10             ST Z+, R26 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0174: __utoa_common+0x10             CPU-waitstate
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0176: __utoa_common+0x11             SBIW R24, 0x00 SREG=[--H---Z-] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0176: __utoa_common+0x11             CPU-waitstate
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0178: __utoa_common+0x12             BRNE ->0xffde __data_load_end+0x9c           
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x017a: __utoa_common+0x13             CPSE R27, R1 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x017a: __utoa_common+0x13             CPU-waitstate
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x017e: __utoa_common+0x15             ST Z+, R1 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x017e: __utoa_common+0x15             CPU-waitstate
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0180: __utoa_common+0x16             MOVW R24, R22 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0182: __utoa_common+0x17             JMP 186 strrev                         
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0182: __utoa_common+0x17             CPU-waitstate
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0182: __utoa_common+0x17             CPU-waitstate
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0186: strrev                         MOVW R26, R24 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0188: strrev+0x1                     MOVW R30, R24 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x018a: strrev+0x2                     MOV R22, R23 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x018c: strrev+0x3                     LD R23, Z+ 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x018c: strrev+0x3                     CPU-waitstate
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x018e: strrev+0x4                     AND R23, R23 SREG=[--H-----] 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0190: strrev+0x5                     BRNE ->0xfff8 __data_load_end+0xac           
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x0190: strrev+0x5                     CPU-waitstate
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x018a: strrev+0x2                     MOV R22, R23 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x018c: strrev+0x3                     LD R23, Z+ 
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x018c: strrev+0x3                     CPU-waitstate
/specific/a/home/cc/students/cs/alonelmaliah//Desktop/avrTest/DebugFolder/O1avrtest.elf 0x018e: strrev+0x4                     AND R23, R23 SREG=[--H---Z-] 
